_source.consumerRating,_score,_source.votes,_source.regularPrice,_source.tastingDescription,_source.availableUnits,_source.certificates,_source.name,_source.style,_source.subCategory.description,_source.alcoholPercentage,_source.sweetness,_source.countryName,lat,lon,country_code02,country_code03
3.8,0.5958729,11,10.99,"An elegant Provence-style, off-dry rosé. Fresh and fruity with hints of red berries and citrus.
",470,[],JE M'AMUSE - ROSE,,Canada - BC,12.5,1.0,Canada,61.0666922,-107.991707,CA,CAN
2.6,0.5958729,418,6.49,"A rice wine made from 100% Korean rice and pure spring water, Jinro Makguli does not contain any preservatives or artificial flavours. Traditional Makguli making artistry renders it one of the best tasting rice wines in the world.  The patented HTST (High Temperature / Short Time) technology gives it a longer shelf life compared to other rice wines.
",618,[],JINRO - MAKGULI RICEWINE,,Other Style Wine,6.0,0.0,Korea - South,36.638392,127.6961188,KR,KOR
4.1,0.60144746,145,26.99,"A Noble Blend is JoieFarm's signature white wine. Gewürztraminer, Riesling, Pinot Auxerrois and Muscat blended to express the best of each variety. An intense nose of guava, nutmeg and clove continue on the palate leading to unctuous flavours of lychee and a grapefruit-fresh finish. Pair with west coast cuisine.
",601,"['BC VQA', 'All VQA']",JOIE - A NOBLE BLEND 2020,,Canada - BC,12.2,1.0,Canada,61.0666922,-107.991707,CA,CAN
3.8,0.5958729,105,26.99,"JoieFarm is well-known for making fresh, mouth-watering rosé since 2004. A blend of Pinot Noir and skin-contact Pinot Gris with a splash of Merlot and Malbec for spice. Flavours of rhubarb and cherry, with strawberry mid-palate. Mid-weight with refreshing acidity makes this a welcome friend to any meal or picnic.
",1347,"['BC VQA', 'All VQA']",JOIEFARM - RE THINK PINK 2021,,Canada - BC,12.5,0.0,Canada,61.0666922,-107.991707,CA,CAN
0.0,0.5958729,0,110.99,False,42,[],JOSEPH PERRIER - LA COTE A BRAS BRUT NATURE,,France Wine,12.0,0.0,France,46.603354,1.8883335,FR,FRA
3.5,0.60144746,127,179.99,"24 days of celebration! The grown-up way to celebrate the countdown to the holidays. Get in the holiday spirit by indulging in this year's limited edition advent calendar, including 24 different wines and/or bubbles.
",200,[],JP CHENET - ADVENT CALENDAR 2022,,France Wine,12.0,0.0,France,46.603354,1.8883335,FR,FRA
4.8,0.60144746,30,29.99,"91 Points, Wine Enthusiast: ""Planted in an area where cherry trees once grew, this fruity wine also has firm core of tannins. Its acidity and structure show aging potential, giving a texture that will soften. Drink from late 2020."" (April 2020)
",140,[],JULIENAS - PASCAL AUFRANC LES CERISIERS 2018,,France Wine,13.0,0.0,France,46.603354,1.8883335,FR,FRA
4.2,0.60144746,10,19.99,"From southeastern Spain comes this Jumilla blend of Monastrell, Cabernet, Syrah and Petit Verdot. It is juicy and balanced with aromas of ripe red fruits, black cherry and cocoa. Soft, velvety tannins and well-integrated fruit round out the finish.
",863,[],JUMILLA - BODEGAS ARLOREN PACO ARLOREN,,Spain Wine,14.0,0.0,Spain,39.3260685,-4.8379791,ES,ESP
3.9,0.60144746,103,9.99,"Delicious aromas of dark fruit and a fresh bouquet of ripe red fruit jump out of the glass. An excellent structured wine that is fun, fresh and lively and simply over delivers with every sip. ",4798,[],JUMILLA - CASTILLO DE MADAX RED BLEND,,Spain Wine,13.0,0.0,Spain,39.3260685,-4.8379791,ES,ESP
3.3,0.5958729,313,17.99,"90 Points, James Suckling: ""Blackberries, cassis, cherries and sweet spices. Medium body with sleek tannins. Round and juicy with fruity character and a spicy finish. A blend of monastrell, garnacha and syrah. Vegan. Drink now."" (November 2021)
",2234,[],JUMILLA - EL PETIT BONHOMME TINTO,,Spain Wine,14.5,0.0,Spain,39.3260685,-4.8379791,ES,ESP
4.0,0.5958729,50,13.49,"It is a full-throttle, exuberant, dense ruby/purple- coloured effort with loads of creme de cassis, liquorice and acacia flower characteristics. This exotic, deep, broad, intense red should be enjoyed over the next 3-4 years.
",1612,[],JUMILLA MONASTRELL - GIL FAMILY ZAGALIN,,Spain Wine,13.5,0.0,Spain,39.3260685,-4.8379791,ES,ESP
3.9,0.60144746,235,13.99,"90 Points, James Suckling - ""This has attractive, light red-berry aromas with a rich, red-plum palate, delivered on ripe, glossy tannins. From organically grown grapes. Vegan.""
",2424,['Organic'],JUMILLA MONASTRELL - LAS HERMANAS ORGANIC,,Spain Wine,14.0,0.0,Spain,39.3260685,-4.8379791,ES,ESP
4.0,0.5958729,87,13.99,"This sake is a dry, full-bodied Junmai Sake. Mild and mellow at first, then the dry charactoer emerges with a nice acidity level. 
",755,[],JUNMAI SAKE - ZUIYO,,Sake,15.2,,Japan,36.5748441,139.2394179,JP,JPN
4.6,0.60144746,15,31.99,"90 Points, Anne Krebiehl MW: ""Yeast and a subtle note of sage are timid on the nose.  The light palate then adds green-pear freshness, while an edge of white pepper completes this picture of subtlety and freshness.  This is brisk and crisp with a real refreshment factor.""
",41,[],KAMPTAL GRUNER VELTLINER - BRUNDLMAYER,,Austria Wine,12.5,0.0,Austria,47.59397,14.12456,AT,AUT
4.0,0.60144746,49,9.99,"Citrus notes, passion fruit, lively, fresh and intense. Perfect as an aperitif, with fish, sushi or afternoon sipping!
",2195,[],KEEP CALM - AND LAUGH SAUVIGNON BLANC,,Canada - Other,12.0,0.0,Canada,61.0666922,-107.991707,CA,CAN
3.9,0.60144746,68,9.99,"Hints of Blackberries, black cherries and spices. Fruity and lush with a deep, spicy finish. Excellent with steak, braised beef and BBQs.
",2678,[],KEEP CALM AND THRIVE - CABERNET SAUVIGNON,,Canada - Other,13.0,0.0,Canada,61.0666922,-107.991707,CA,CAN
4.2,0.60144746,149,20.99,"All Kindzmarauli producers use the same winemaking technology based on the ancient method of slow fermentation at a low temperature, when not all sugar of grape juice is converted to alcohol; so, the residual sugar content in wine is pretty high (35 -45 g/liter). That makes Kindzmarauli very unique and versatile wine and a nice pairing not only for desserts, fresh and dry fruit or nuts, but also for a great variety of spicy Georgian, Asian or Mediterranean dishes of seasoned or previously marinated meat or seafood. Enjoy the new taste of grilled beef, lamb, poultry or salmon in savory combination with mild freshness of Kindzmarauli. 
",1276,[],KINDZMARAULI - TETRI,,Georgia Wine,12.5,4.0,Georgia,32.3293809,-83.1137366,GE,GEO
4.0,0.60144746,5,25.99,"This skin-fermented in Qvevri (big clay jar) wine is rather pale amber than orange in colour. On the palate, it possesses the texture, body and tannins of red wines and the fruit and minerality of white wines. Stylistically unique, it offers earthiness, funk and a savoury, richly textured mouthfeel.
",303,[],KISI KHIHVI QVEVRI AMBER DRY WINE - CHATEAU NEKRESI 2016,,Georgia Wine,13.0,1.0,Georgia,32.3293809,-83.1137366,GE,GEO
3.9,0.5958729,423,6.99,False,1542,[],KOOKSOONDANG - SSAL MAKKOLI,,Other Country Wine,6.0,0.0,Korea - South,36.638392,127.6961188,KR,KOR
5.0,0.5958729,1,32.49,"Known as Kubota's best seller, this is the perfect ginjo sake for meals. It is food-friendly and complements a variety of dishes. The moderate aroma precedes a delicately flavoured palate followed by a pleasantly clean and crisp finish. Serve it chilled or slightly warmed to enjoy the best expression of this layered sake.
",14,[],KUBOTA GINJO SENJYU,,Sake,15.0,0.0,Japan,36.5748441,139.2394179,JP,JPN
4.1,0.60144746,32,81.99,False,261,[],KUBOTA JUNMAI DAIGINJO MANJYU,,Sake,15.0,0.0,Japan,36.5748441,139.2394179,JP,JPN
4.1,0.60144746,48,20.99,"A delicate blend of white wine and oliver flower, this wine is rich in aroma and taste. It's unique composition complements many cocktails and food.
",372,[],KUEI HUA CHEN CHIEW - FENG SHOU,,Other Style Wine,15.0,1.0,China,35.0000663,104.999955,CN,CHN
4.7,0.60144746,50,18.99,"This fresh and simple white wine has crisp acidity and medium alcohol levels and is from the Slavonia region of Croatia. It is dominated by delicious aromas of ripe fruit, sweet and juicy apples and pears, with quince on the nose.",238,[],KVALITETNA GRASEVINA - KUTJEVO 2019,,Other Country Wine,12.5,0.0,Croatia,45.3658443,15.6575209,HR,HRV
4.1,0.60144746,52,12.99,"Beautiful dark berry flavours are complemented by caramel, butterscotch and nuttiness. The wine is well-balanced, fresh and fruitful with a lingering finish.
",1998,[],KWV - CAPE RUBY CLASSIC COLLECTION,,Fortified Wine,17.5,5.0,South Africa,-28.8166236,24.991639,ZA,ZAF
4.2,0.60144746,57,12.99,"Extended wood maturation resulted in a beautiful amber colour with orange zest, dried fruit, caramel and nuttiness on the nose. This full  flavoured wine explodes with fruit, marzipan and toffee on the palate, with a well-balanced sweet finish.
",384,[],KWV - CAPE TAWNY CLASSIC COLLECTION,,Fortified Wine,17.5,5.0,South Africa,-28.8166236,24.991639,ZA,ZAF
0.0,0.5958729,0,200.0,"94 Points, Wine Advocate: ""The 2016 La Chapelle de la Mission Haut-Brion is blended of 42% Cabernet Sauvignon, 36.5% Merlot and 21.5% Cabernet Franc. Medium to deep garnet-purple colored, it absolutely sings of red roses, black tea and tilled black soil with a core of crushed blackberries, Morello cherries and cassis plus a hint of cinnamon stick. Medium-bodied, the palate delivers a great intensity of ripe black berries and floral layers, framed by soft, silken tannins and seamless freshness, finishing long and mineral laced. Drink Date: 2019 - 2035."" (November 2018)
",22,[],LA CHAPELLE DE LA MISSION HAUT BRION ROUGE 2016,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
2.6,0.5958729,61,23.99,"Elegant, lively and structured on the palate. Fine bubbles and persistent effervescence. This organic Cremant de Loire is pale straw-coloured and has white flowers and dried fruit aromas. It is structured, fine and round with a good length.
",627,[],LA CHETEAU - CREMANT DE LOIRE BRUT BIO,,France Wine,12.0,0.0,France,46.603354,1.8883335,FR,FRA
4.0,0.60144746,1,170.0,"94 Points, James Suckling: “Lots of minerals and stones here. Full-bodied with phenolic tension and lime, lemon and chalk flavors. Layered and joyous. Just the right lees stirring. Why wait? Drink now.” (February 2018)
",74,[],LA CLARTE DE HAUT BRION BLANC 2015,,France Wine,13.0,0.0,France,46.603354,1.8883335,FR,FRA
4.0,0.60144746,2,170.0,"94 Points, Jeb Dunnuck: ""The second wine of this incredible estate is the 2016 La Clarte de Haut Brion Blanc (76.3% Sémillon and 23.7% Sauvignon). As with the grand vin, it has an incredible mix of vibrancy and richness as well as beautiful tart citrus, lime, white flowers, and crushed rock aromas and flavors. Fresh, focused, medium-bodied, and with bracing acidity yet terrific concentration, it too needs short-term cellaring and should keep for two decades."" (February 2019)
",85,[],LA CLARTE DE HAUT BRION BLANC 2016,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
4.7,0.60144746,66,33.97,"Biodynamic. This natural sparkling wine displays an explosive nose of quince paste, marzipan, seringa, lemon-verbena, a mix of Chenin and autolytic notes. The palate is first broad and dense to become sleeker and saltier to finish with smoke and iodine. The bubbles are remarkably creamy and lingering. This wine could be cellared a year or so without problem. To be enjoyed not too cold with roasted poultry, grilled fish and soft-press cheeses.
",44,[],LA GRANGE TIPHAINE - MONTLOUIS SUR LOIRE PET NAT,,France Wine,13.0,1.0,France,46.603354,1.8883335,FR,FRA
4.2,0.60144746,93,20.49,"Delicate scents of green apple. On the palate it is fresh, aromatic and balanced, with light scents of bread crust and pleasantly acidulous. Ideal with fish soup, fried fish, vegetables tempura, shellfish, sushi and sashimi. Certified organic and vegan.
",1357,['Organic'],LA JARA - PROSECCO BRUT ORGANIC VEGAN,,Italy Wine,11.0,1.0,Italy,42.6384261,12.674297,IT,ITA
3.9,0.60144746,87,16.99,"An intense cherry red colour and a violet shaded rim at first sight. The bouquest has notes of red berries. Sweet tannins and long finish on the palate.
",1696,[],LA MANCHA GARNACHA - DOMINIO DE PUNCTUM GALERNA,,Spain Wine,13.5,0.0,Spain,39.3260685,-4.8379791,ES,ESP
3.4,0.60144746,18,8.99,False,1,[],LA MANCHA TEMPRANILLO - DON LUCIANO,,Spain Wine,12.5,0.0,Spain,39.3260685,-4.8379791,ES,ESP
3.5,0.5958729,27,29.99,"Luminore sparkles with a pale, golden straw hue and lively bubbles, bursting in the glass. Delicate aromas of white flowers and stone fruits complement the soft, creamy-texture. Subtle hints of fresh citrus, pear and nectarine round out the exquisite palate. Clean, crisp acidity balances a touch of sweetness and offers a light, refreshing style. 
",255,[],LA MARCA - CONEGLIANO VALDOBBIADENE PROSECCO SUP LUMINORE,,Italy Wine,11.0,0.0,Italy,42.6384261,12.674297,IT,ITA
3.2,0.5958729,116,6.99,"Fresh aromas of juicy grapes and melons and flavours of white grapes and tropical fruits. An Italian style medium-sweet sparkling wine. Enjoy on its own as a sipping wine or as a summer wine cooler.
",6195,[],LA SCALA SPUMANTE,,Canada - Other,7.0,3.0,Canada,61.0666922,-107.991707,CA,CAN
4.7,0.60144746,83,27.99,"91 Points, Vinous: ""Its always a pleasure to taste the Lacrima di Morro d'Alba Fonte del Re from Umani Ronchi, and the 2019 is continuing that streak. A dusting of confectioners sugar blows off to reveal a remarkably pretty mix of crushed violet candies, rosemary and sage, along with sweet citrus-laced blackberries. Its silky in texture, with a stimulating core of bright acids that combines with ripe woodland berries and inner herbal tones to create a vibrant expression. This lingers long, recalling all the fruits, spices and florals from the nose through the palate, yet it leaves the mouth watering for more. Drinking Window: 2022 - 2026."" (October 2021)
",314,[],LACRIMA DI MORRO D'ALBA - UMANI RONCHI FONTE DEL RE 2019,,Italy Wine,13.5,0.0,Italy,42.6384261,12.674297,IT,ITA
4.4,0.60144746,13,21.99,"One of the original Naramata properties from the 1990s, Lake Breeze is unique for having the same winemaker at the helm: Garron Elms. Always a crisp styled Gris, the Naramata fruit is the source and expression to savour. Fruitiness with pear and peach notes can be found in the glass. Try with salmon dishes, pasta or grilled poultry.
",131,"['BC VQA', 'All VQA']",LAKE BREEZE - PINOT GRIS 2020,,Canada - BC,13.0,1.0,Canada,61.0666922,-107.991707,CA,CAN
0.0,0.5958729,0,70.0,"""The 2019 La Fleur de Boüard has a vivacious, well-defined bouquet of pure red cherry and wild strawberry scents, a touch of marmalade and iodine ernerging with time. The palate is medium-bodied, fleshy and ripe, with supple tannins and a sensual, concentrated yet never overpowering finish. A lovely Lalande de Pomerol. Drinking Window: 2024 - 2044.""
93 pts, Vinous
",64,[],LALANDE DE POMEROL - CHATEAU LA FLEUR DE BOUARD 2019,,France Wine,13.0,,France,46.603354,1.8883335,FR,FRA
5.0,0.5958729,1,50.0,"""The 2019 Siaurac is gorgeous. Pliant and succulent in the glass, with striking fruit presence, Siaurac shows just how compelling the best Lalande de Pomerols are. Red cherry fruit, blood orange, mint, spice and cedar build into the creamy, beautifully layered finish. Drinking Window: 2022 - 2034.""
93 pts, Vinous
",130,[],LALANDE DE POMEROL - CHATEAU SIAURAC 2019,,France Wine,14.5,,France,46.603354,1.8883335,FR,FRA
3.1,0.60144746,123,7.99,"The delicate La Marca Prosecco has a pale, golden straw color and sparkles with lively effervescence. Opening with aromas of fresh-picked citrus and honeysuckle blossoms, the crisp, clean palate brings fruity flavours of green apple, juicy peach and ripe lemon, framed by hints of minerality. The finish is light and refreshing with a tantalizing hint of sweetness.
",5703,[],LAMARCA - PROSECCO,,Italy Wine,11.0,2.0,Italy,42.6384261,12.674297,IT,ITA
3.2,0.60144746,570,21.99,"The delicate La Marca Prosecco has a pale, golden straw color and sparkles with lively effervescence. Opening with aromas of fresh-picked citrus and honeysuckle blossoms, the crisp, clean palate brings fruity flavours of green apple, juicy peach and ripe lemon, framed by hints of minerality. The finish is light and refreshing with a tantalizing hint of sweetness.
",29592,[],LAMARCA - PROSECCO,,Italy Wine,11.0,2.0,Italy,42.6384261,12.674297,IT,ITA
3.0,0.5958729,80,21.99,"Offering the bright, crisp fruit and floral essence of traditional Prosecco with the delicate elegance of Pinot Noir, La Marca Prosecco Rosé sparkles with classic notes of fresh-picked citrus, honeysuckle, peach and pear, blending with hints of ripe red cherry, raspberry and wild strawberry. Refreshing and zesty, this bubbly is perfect for lively soirées and spontaneous celebrations.
",3124,[],LAMARCA - ROSE PROSECCO 2020,,Italy Wine,11.0,0.0,Italy,42.6384261,12.674297,IT,ITA
2.8,0.5958729,95,19.99,"Slightly sparkling dry red wine, with a nicely light colour and balanced body, pale rosé and very fine froth by natural long fermentation obtained from the best Lambrusco Sorbara grapes, with a fruity bouquet. Particularly suitable to accompany traditional cuisine from Emilia and also with seafood and sushi.
",541,[],LAMBRUSCO DI SORBARA - SOLIERA,,Italy Wine,11.0,1.0,Italy,42.6384261,12.674297,IT,ITA
2.7,0.5958729,145,23.99,"91 Points, Wine Enthusiast: ""Fun and refreshing, this dry, lightly sparkling wine presents juicy strawberry, raspberry and orange rind accented by a hint of white pepper. Made with 70% Lambrusco di Sorbara and 30% Lambrusco di Salamino, it's crisp and savory, with ultrafine bubbles. Kerin O'Keefe."" (December 2020)
",357,[],LAMBRUSCO DI SORBARA FRIZZANTE - PIRIA PALTRINIERI,,Italy Wine,11.0,0.0,Italy,42.6384261,12.674297,IT,ITA
